scene_id,im_id,obj_id,score,R,t,time
2,69,9,0.8860557079315186,-0.9396529762694976 -0.30345421059631283 -0.15801210795139764 0.10491892033266556 0.18401187989669465 -0.9773083690489468 0.32564444466949427 -0.9349091774756804 -0.14106922246770814,209.18063795977153 165.8158473865259 971.7626323884183,-1
2,72,9,0.9002338647842407,-0.7895185722879843 -0.38413362933751966 -0.4786457759390846 0.27391214328087093 0.47736686707982356 -0.8349209615153244 0.5492108536578851 -0.7902924958686999 -0.27167114163635064,119.5544452168962 73.45851716132289 943.871543938278,-1
2,79,9,0.8320509791374207,-0.9053873561765107 0.33530944749514363 -0.260463643712919 0.40396549702697887 0.4914311521436071 -0.7715615982632579 -0.13071194470076114 -0.803780440868841 -0.5803889991972944,136.7901874890158 -85.7101543084139 1199.9139906745843,-1
2,89,9,0.8563171625137329,-0.5207370340955264 0.5567079791861823 -0.647231926925605 0.7130797077071319 -0.1332260679530739 -0.688308176091258 -0.4694148184470808 -0.8199555114322973 -0.32760141558621814,-102.37225744560405 -21.1530676824644 1204.0764278804306,-1
2,96,9,0.9020913243293762,-0.8937750812197112 0.4306903517166273 -0.12518755980091334 0.17819262615174333 0.08483778388120267 -0.9803315451474933 -0.4115987028354735 -0.8985034064288987 -0.15257174200952628,32.16432256738991 72.26811240951348 1260.1501741215404,-1
2,97,9,0.8892698287963867,-0.9019587940874416 0.3843027660629682 -0.19693074357417958 0.4265891552138086 0.7221940728133552 -0.5444790297589315 -0.0670225814356393 -0.5751061686242025 -0.8153286873329635,182.49880457388252 -240.4029050288793 1036.0014557397396,-1
2,102,9,0.933646023273468,-0.9595021914793971 0.21875888757597664 -0.17748265732954446 0.27845819493286195 0.8318614770422421 -0.4800703247315248 0.04262133527903078 -0.5100500290359963 -0.8590881151892467,125.12669837600585 -248.45442739704194 1053.8601398703809,-1
2,107,9,0.9284319281578064,-0.9868744653274151 0.1332715695995031 -0.09120021064237588 0.1565393051654324 0.92822285551696 -0.3374874463358071 0.039676638252913315 -0.34733416076226287 -0.9369016731463993,1.2190526513453166 -182.69013194231255 1043.7956034506674,-1
2,110,9,0.8829011917114258,-0.956980132636629 0.1899188066833514 -0.21936242295970415 0.290143073655016 0.6327595536677584 -0.717936169901057 0.0024540881810359017 -0.750697138738487 -0.6606419479120658,96.60025658309571 -129.6179182862341 1167.6747890250667,-1
2,119,9,0.8934317827224731,-0.9270025154283392 0.29911858133258895 -0.22626181889817712 0.37491808628900447 0.7227385249512738 -0.5805906071619207 -0.01013730550603939 -0.6230386014147409 -0.7821253967134945,110.17438987758544 102.67766819734008 845.0084835239957,-1
2,124,9,0.8959596157073975,-0.9492808166996352 0.3061019603835554 -0.07188547068371315 0.31376367798627736 0.9370530647494453 -0.15324460258095712 0.020452027346900003 -0.16802721116835845 -0.9855701755250037,-41.62251018526508 183.64885096058885 973.1779468520149,-1
2,126,9,0.9298545122146606,-0.8748102339737995 0.48243542932776573 -0.04430700919765139 0.47076224276555956 0.8249049541149502 -0.3129132906460707 -0.11441138632604174 -0.2945978160237212 -0.9487476806153508,65.30246695093535 145.55305995757823 932.3816024931526,-1
2,136,9,0.8504381775856018,-0.8947738821241285 0.03528364894314845 0.44512331323552795 -0.26734011946512426 0.7561218582288534 -0.5973349111117807 -0.3576436220497862 -0.6534789970808568 -0.6671253555227143,-208.23738721523443 104.79609188722692 886.8905448990286,-1
2,162,9,0.8821388483047485,-0.9782229782908356 -0.19796391180496595 0.062370621022101856 -0.2006393551260707 0.8249835053276705 -0.5283427534393408 0.05313806468438124 -0.5293510230084997 -0.84673717322523,103.96335899730701 -45.2222786276994 1081.0380266839322,-1
2,166,9,0.8160369396209717,-0.9724639960179251 0.22828043177105034 0.046923564647966876 0.14772130626298996 0.759504679524074 -0.6335069513880566 -0.18025590732290864 -0.6091310911876494 -0.7723128392197935,7.920335652497014 -60.825275554638324 1022.4464306896341,-1
2,175,9,0.8989337086677551,-0.9983109095446323 -0.022923623681295524 0.053383849256939224 -0.036201164361017994 0.9641220773033057 -0.26297926867961535 -0.04544010984885296 -0.2644676304081032 -0.96332344977336,59.32634974289798 -18.16954695762349 967.4440085805276,-1
2,176,9,0.8627827763557434,-0.9970626520916825 -0.06019814695037902 0.04735241184609045 -0.07231108541071167 0.9436460706484063 -0.3229600598782265 -0.025242320230635627 -0.32543551811927884 -0.9452272471822907,27.144785332735882 -104.0778428532313 1003.7665557863438,-1
2,178,9,0.8752053380012512,0.4417152859669322 -0.8322892224522541 -0.33493619740627284 -0.8669130740065104 -0.2998501599428658 -0.3981853886053845 0.2309747351112979 0.46624514128520483 -0.8539708074449655,334.08486744282965 133.34582037378505 954.9896012291707,-1
2,203,9,0.9252851605415344,-0.55237312542657 -0.8188670092736711 -0.15601522819800756 -0.784563251849501 0.5739380756233354 -0.23463927462622036 0.28168144091121666 -0.007204614700037804 -0.9594809322613997,244.0702974875515 -56.75879809293842 899.7019562724702,-1
2,207,9,0.4990953207015991,-0.23028567022400281 -0.8419343434724936 -0.4879703591111074 -0.6016773350889314 0.5173001900677978 -0.6085925548313109 0.7648221326097747 0.1534505608896934 -0.6256996330771458,270.8477510353698 -108.88789425151586 992.5276535385217,-1
2,217,9,0.8553763031959534,-0.4120236017612289 -0.8819689843233292 -0.2288389439832738 -0.1753064824405493 0.32318658674879486 -0.9299559491502731 0.8941499811586566 -0.34304684933306007 -0.28777538177654316,96.27161782743502 74.32513091144997 959.5018504829615,-1
2,219,9,0.7882073521614075,-0.2749329563787739 -0.9461165499066966 -0.17110039009153688 -0.09936796818334587 0.2049663029984492 -0.9737118780903626 0.9563147371006788 -0.25070358718573793 -0.15036567087025676,118.94117881893996 42.43703634639359 875.8741323312523,-1
2,221,9,0.5749402046203613,-0.1604435877325847 -0.9737105924588774 -0.16169581716568432 -0.1353682380539219 0.18397692546033895 -0.9735645489767679 0.9777184130830681 -0.13431371125668057 -0.16132740525646572,65.29566017040152 72.98744973373093 898.3777502066002,-1
2,224,9,0.8877687454223633,-0.29709545561124084 -0.7751512921410868 0.5575614446383045 -0.6195048815872124 -0.2878646801602103 -0.73030652989404 0.7266002972369084 -0.5623827879729818 -0.39468672114345704,124.44559969498417 -7.710453437963921 864.5563443744127,-1
2,254,9,0.8012353181838989,-0.9721661411886986 0.20452988824754836 0.11428262658742455 0.10183123762038165 0.8081560167973196 -0.5800984843619157 -0.21100567047114327 -0.5523145637476308 -0.8064894479788856,8.77564084936343 -158.02051864271758 944.2489546476177,-1
2,263,9,0.8281161189079285,0.21113721690382792 -0.9731087490692212 -0.09208929429114748 -0.401044327285508 -0.00032493177419046226 -0.9160585909053288 0.8913947067322199 0.2303459504837838 -0.3903283488365943,126.9070814690803 23.142057269891943 930.5109314112461,-1
2,266,9,0.8589845299720764,-0.9153819130163154 -0.4024652483757479 -0.0098831762322696 -0.35490258347326825 0.8183063232538408 -0.45212710333133144 0.19005291254435003 -0.41036140799620546 -0.8918987640202118,140.1167407621306 -117.42600188601196 859.8797990972917,-1
2,268,9,0.857356607913971,-0.8044415467982633 -0.5879688903572509 -0.08465448456450092 -0.5422311742601937 0.7850002674184261 -0.2995996225188058 0.2426090506251357 -0.19510808318740303 -0.9503018912060044,129.04278012817701 -122.41356448775517 825.3277755121492,-1
2,277,9,0.7079485654830933,-0.42141953021744816 -0.9043190817084991 -0.06791596284529067 -0.5507867131337675 0.3147269635233094 -0.7730335924568211 0.7204440132214347 -0.288364243430587 -0.6307190237531282,147.1414020010306 -2.7839820418850234 800.3371782658278,-1
2,283,9,0.8070512413978577,-0.6052308255175023 -0.5572747946635648 -0.5684544406336227 0.017685158550164504 0.704504822534882 -0.7094788158868099 0.795853556259227 -0.43945165633750455 -0.41653254222421254,105.10718650932724 -69.20227834920215 892.9062582860049,-1
2,307,9,0.8138399720191956,-0.9720418628805259 0.23303747947414372 0.028777594897678074 0.21026559024691344 0.9184331201727668 -0.3350656433116252 -0.10451314924866599 -0.3196468941348471 -0.941755204235194,-94.2510512880447 -101.81309755532314 810.2591346365014,-1
2,310,9,0.7739126682281494,-0.9627138816212222 0.27009466883686684 0.015193814521125518 0.2300416468108829 0.8469178278150429 -0.479386100822277 -0.14234754253704607 -0.45801644380409806 -0.8774725718441068,-33.11149189290864 -151.2091686412989 853.7315067245592,-1
2,338,9,0.8961139917373657,-0.9954566488140166 0.09464686322051444 -0.010393825786745796 0.07468663433444722 0.708454394293426 -0.7017936148599012 -0.059059012722535074 -0.6993813998733823 -0.712304492845151,-71.5536939693383 58.59761940771174 587.6982303984098,-1
2,342,9,0.9317500591278076,-0.9540463450956387 -0.2992094086414801 0.01641039883944475 -0.2685036066474284 0.8292568942704918 -0.49014162904428094 0.13304655060157297 -0.4720240810438322 -0.8714883144872048,-152.47777974140214 50.376716240115464 615.3122530807595,-1
2,356,9,0.8082721829414368,-0.8918009942280181 0.4510554189224717 0.03521357344253637 0.05902620312606757 0.19316347138029677 -0.9793894938525907 -0.4485609145238131 -0.8713420008154014 -0.1988874646039156,-141.04859100869612 -71.28135887958538 761.74356078083,-1
2,362,9,0.6104806065559387,-0.6790871996660828 0.7335449698864194 0.027429043074994275 0.08110913159310812 0.1121203491504934 -0.9903788851134616 -0.7295628033431322 -0.6703288778358749 -0.1356366894221721,-150.14691855034036 -55.95264770675311 723.3314707341732,-1
2,365,9,0.8467498421669006,-0.26270057956544424 0.8515158620804851 -0.45377212576502357 0.4508251416299204 -0.3074765175698835 -0.8379826267993029 -0.8530797718679903 -0.42471040459167675 -0.3031104997541858,-207.47252594298274 -54.87230909724658 711.6699498533683,-1
2,368,9,0.9104469418525696,0.5029820187297136 0.8294577624575301 -0.2429174944987076 0.659090780441314 -0.5499167101629692 -0.5130213982094678 -0.559113970467419 0.09793585749093672 -0.8232861810122127,-49.510260908028876 -1.9950660007932832 635.6464046936657,-1
2,387,9,0.8140219449996948,-0.6906254358584865 0.5592509032082259 -0.45855744962442796 0.6345280226964863 0.1643385134252635 -0.7552264835253476 -0.3470024434469641 -0.8125461711594969 -0.4683567272665985,-252.10988286266226 -71.15758047355303 755.337838634494,-1
2,389,9,0.8286389112472534,-0.9595448080736686 0.14440457746256163 -0.2417045289330046 0.2666619184902884 0.1905879786089809 -0.9447579815152776 -0.09036139953511896 -0.9709910094422098 -0.22138490702044922,-55.63703482368658 -74.17502981028684 796.9790353244166,-1
2,402,9,0.9055069088935852,0.9372793595512379 0.3316618915019247 -0.10727437664506359 0.3034205949352914 -0.9277505336257406 -0.2172898753422894 -0.17159063123706755 0.17111206001483162 -0.9701944744169313,110.05908819237354 222.88151545004632 1012.1384928086909,-1
2,415,9,0.9166399836540222,0.7504547716988141 0.5992121322669997 -0.2788592049377544 0.24916265250985936 -0.6472937888868806 -0.7203670754988166 -0.6121565226547308 0.4711216100037255 -0.6350659968528989,128.2496394718058 120.3781716742508 912.0770760528816,-1
2,417,9,0.8692499995231628,0.591221016017625 0.7705608004432212 -0.2381045212493652 0.33189352334950173 -0.5015252921319644 -0.798948728336557 -0.7350540111976404 0.39332993043023057 -0.5522564317869092,99.59112648060982 121.70912706226562 952.0833870935825,-1
2,425,9,0.9243052005767822,0.6202570896882516 -0.4166464249794334 -0.6645952898142731 -0.7425796534884074 -0.03894313415800199 -0.6686246260249383 0.25269863655448765 0.9082341046524344 -0.33354791294459285,42.262936953524544 70.2757013577795 981.1614297186842,-1
2,428,9,0.8914747834205627,0.9391360676091273 -0.006118330861972887 -0.3434909206123622 -0.31755600058205635 -0.3969466560145367 -0.8611570929703862 -0.13107872828950426 0.9178212888718265 -0.374729834258851,-69.59843358670105 107.36268963817548 1056.6543695934593,-1
2,434,9,0.8893513083457947,-0.03248562280091294 0.9264338006940813 -0.3750534591798294 0.34331651932883384 -0.34207547167181485 -0.8747103173259363 -0.9386577927376789 -0.15717755759657503 -0.3069474931006997,288.799432277828 17.849221831006922 880.934930098345,-1
2,435,9,0.8858693838119507,-0.033574106235257695 0.925640313991288 -0.3769121761161527 0.3376793461248714 -0.34444106520550966 -0.8759754630129623 -0.9406622340623563 -0.15668555043208088 -0.30100531506040396,289.9697582906187 25.245263712331102 835.0531410381965,-1
2,438,9,0.9337955117225648,0.28684145359075197 0.9166961626437031 -0.2781908084323674 0.35577206563382796 -0.37156136175821386 -0.8575362334986323 -0.8894651301858796 0.14700442116715834 -0.43271408844723913,193.7305104683412 57.63851463697782 896.1230248641771,-1
2,446,9,0.9147716760635376,0.926850671550278 -0.37073374745553367 -0.05919730690137179 -0.2971832455962501 -0.6281471876262466 -0.7191058539701344 0.22941218621441514 0.6840961914634621 -0.6923745010047011,148.96550570415113 54.147381699636895 910.8783528965905,-1
2,453,9,0.8700973391532898,0.9522089057710502 -0.21745321845041063 0.21450477280437674 -0.1360400947751986 -0.9306861405418176 -0.3395826856848442 0.2734799670613083 0.29417240793272015 -0.9157899879487719,23.144582638558486 175.28094020178574 1054.0503702889962,-1
2,473,9,0.9090372323989868,0.8982626317205054 -0.23243163660938154 -0.3729608273768655 -0.4390844205267754 -0.4396547860561282 -0.7835231590378205 0.018141557408820952 0.8675708636192344 -0.4969825756440138,-14.786698614384136 33.964876468527386 1013.0462071398069,-1
2,474,9,0.8650490045547485,-0.15550057728886402 0.9390642934478206 -0.30655802588445735 0.7275883308565785 -0.1010258573549303 -0.6785344478705848 -0.6681577592636101 -0.32856054071821655 -0.667542642696918,210.86028841981943 38.46624316110031 829.1543761558877,-1
2,476,9,0.9250920414924622,0.1393811112147012 0.9807137014790761 -0.13701657406228232 0.7600832300940907 -0.19464406708928972 -0.6199896535238905 -0.634701811220268 -0.017729153339908266 -0.7725537443800023,372.7044516891031 -75.4581630072509 904.0370254613789,-1
2,477,9,0.9150675535202026,0.44027789535598905 0.8886920602205346 -0.12799139409305083 0.5884474534643014 -0.39327385559359906 -0.7064455173740747 -0.6781481913065017 0.23571613565372881 -0.6960983651900021,282.72036979371927 -181.74833823349488 1027.0656519811782,-1
2,480,9,0.9163557291030884,0.42635108328099425 0.8900939251763778 -0.1611134946217468 0.4484866695537037 -0.36268713540660147 -0.8168951885298268 -0.7855472366559186 0.2760268939336579 -0.5538273131650224,227.08200730830453 -209.53706069112562 1055.9689365307697,-1
2,491,9,0.8846206665039062,0.22838787374493785 0.9554462142666879 0.18697997424783494 0.755380303458642 -0.052741563295896965 -0.6531607188493771 -0.6141983199854884 0.2904149774797431 -0.7337707847703154,51.87941768754105 61.62277132758177 1060.4723992139423,-1
2,494,9,0.8983381986618042,0.15450999289483147 0.976658278384411 0.14921551313063153 0.1338703055219318 0.1289407860466445 -0.9825746867252068 -0.9788796674745593 0.17179313419596248 -0.11082290218192403,-79.32680838110853 158.06281185316197 954.0872736754322,-1
2,499,9,0.8896108269691467,-0.018496130423179213 0.9996186138419872 0.02050658479592954 -0.005225591102511085 0.02041316387058678 -0.9997779733212879 -0.9998152761170425 -0.018599182815824955 0.004846033593097099,-104.29681839211885 259.541905078257 1065.5501447469476,-1
2,501,9,0.830730676651001,-0.5577975635570565 0.8240131187744066 -0.09931897189101169 0.33774749086364214 0.11604828443969972 -0.9340553667175822 -0.7581480795366602 -0.5545585413338059 -0.34303981362022107,196.70784746861415 9.051526064020877 758.0627583098177,-1
2,503,9,0.8724250197410583,-0.33482471822381954 0.9303448113683332 0.14950230776265871 0.20390916071311405 0.22643880136313188 -0.9524423990008539 -0.9199529674084506 -0.28841636776932195 -0.26552313752126766,149.18236306144848 99.0534225786085 1014.804150066389,-1
2,521,9,0.8691679239273071,-0.7537162078799899 -0.6131782483870016 0.23648322072412764 -0.5543741286906003 0.3999464062615843 -0.7298713568547416 0.3529606258742548 -0.6812160507676638 -0.6413762458642838,-100.9564613578543 -94.9436996165961 915.7316988154845,-1
2,532,9,0.950042724609375,-0.7617878049104756 0.647527790242673 -0.019674886355965773 0.6102130807608088 0.7070285625379071 -0.3574221703028275 -0.21753008150157505 -0.2842857235582218 -0.9337356644269814,128.21423491619694 14.403915206639793 907.7659767360685,-1
2,535,9,0.8881258964538574,-0.6263759160322078 0.7699757538417377 -0.12161640642060106 0.7794340299429906 0.6163043281982028 -0.11247918923512627 -0.011653530865895684 -0.1652462209553059 -0.9861834929050213,177.46090436975183 126.9018547237522 996.1973790158155,-1
2,540,9,0.8854357600212097,-0.960795133020413 -0.10460446982076656 0.256769580086511 -0.2558932829677948 0.6910545258021641 -0.6759898446724701 -0.10673022110091857 -0.7151933635471337 -0.6907294062379903,-61.46069845644431 49.615542254503836 799.8537423036478,-1
2,560,9,0.9176385998725892,-0.07002620039482643 -0.9969813887415551 -0.03353269689757188 -0.47757374911994416 0.0630185679877322 -0.8763286907549568 0.875796577642197 -0.04535163273506615 -0.48054509049461713,210.9617183975438 129.88696829235332 742.8077195553229,-1
2,563,9,0.8199502229690552,-0.5233811427620676 -0.8102179568227253 -0.2638542056573685 -0.2507229367608216 0.4423755873911003 -0.8610701763865753 0.8143771782062055 -0.3845135915964315 -0.4346712660097414,132.8425658841804 13.359225229438938 753.762000147054,-1
2,571,9,0.8425698280334473,-0.9962394067634084 0.052227794803705783 -0.06913249497620043 0.08435349636621561 0.40243442077138636 -0.9115541808522375 -0.019787169137782775 -0.9139577640286999 -0.4053266257096517,-10.68432324777411 145.12102644134396 789.1149950974266,-1
2,589,9,0.8591485619544983,-0.8322833695298779 0.5529876447476453 -0.03884659007487505 0.5178610060024725 0.7505841071045666 -0.4104186601802452 -0.19779881512815073 -0.3617017596286928 -0.911069407792517,62.99978471679609 97.72993575192876 746.7724383757436,-1
2,603,9,0.8193901181221008,-0.9257131416193696 -0.3705250243831857 -0.0759367219402893 -0.046365547849426314 0.3104258516465319 -0.9494661798095538 0.3753737010045053 -0.8754124724581922 -0.30454488611502795,-102.89341232489647 7.061412210655934 777.3019624583612,-1
2,607,9,0.914087176322937,-0.19711616666365162 0.9317711397783484 -0.304873350616262 0.40452071269893675 -0.20596766972806835 -0.8910332833426229 -0.8930331515892189 -0.2989646502564276 -0.33632116802199685,89.15354856658705 -17.663444608320766 692.7276839665581,-1
2,611,9,0.8606575727462769,-0.28201611066189836 0.9121891717751505 -0.2972840867306915 0.4156716534520513 -0.16309697475408536 -0.8947717325343394 -0.8646872208166222 -0.37591261181587227 -0.3331752068119651,71.44956065184248 -35.49016032584454 653.792150596102,-1
2,615,9,0.8858968019485474,0.22741851661169732 0.9526065909644068 0.20204331504236087 0.8309103391955328 -0.08163145782364256 -0.5503856042008654 -0.5078078637832423 0.29304775710583153 -0.8100951706652384,143.94244559999132 -44.20062913666685 817.4187096172545,-1
2,625,9,0.8568317294120789,0.23852547151770453 -0.9676177878743388 0.0825918641660785 -0.3677344031429491 -0.16870735327121356 -0.9144994465265253 0.8988197862654981 0.1877595418118428 -0.3960673506819907,69.71737258328983 3.750613220392319 762.5027568141974,-1
2,642,9,0.8536638617515564,-0.921049482175694 0.3640412760029438 0.13835389676490653 0.22167263889764477 0.7821564441827829 -0.5823165273178322 -0.3202016435748578 -0.5056730625507887 -0.8011027782141726,72.78358162080468 57.51929987781292 742.2304234731615,-1
2,648,9,0.9080533385276794,-0.8676506693835369 0.48861773906454575 0.09184237034044823 0.14573632701085745 0.42657066703501 -0.8926356418016766 -0.47533487028376636 -0.7611111424074398 -0.44132367939592476,121.16783594556884 2.974964779246596 669.3629784250613,-1
2,649,9,0.9312410950660706,-0.929380709613064 0.36708545956922556 0.03872676041148504 0.20724206891965027 0.6057357126955211 -0.7682024285532767 -0.30545412334591426 -0.7059267042250914 -0.6390346366143853,97.25409258116852 45.348666705281886 622.073076406487,-1
2,650,9,0.9054890275001526,-0.8689076318411799 0.49249029294477303 0.049526141413639646 0.059133405041744636 0.20262680421511936 -0.9774689860152783 -0.4914293110268466 -0.8464016124563676 -0.20518660456993643,99.31714882174873 48.44089213765827 632.4622347126556,-1
2,652,9,0.8922625184059143,-0.9396037527320518 -0.3419214628142977 -0.015313429360421585 -0.28777689245244054 0.813451269732463 -0.5054517701433643 0.18528153718668855 -0.4705175289376313 -0.8627189617367661,-54.34352147710966 77.22698212257993 662.0020312815175,-1
2,667,9,0.912663459777832,-0.19560147618908008 0.9792877589064142 -0.05230246426991697 0.3778718644024077 0.026046287382630817 -0.9254914613364242 -0.904960174043975 -0.2007911257243073 -0.3751399835057101,45.61145550047363 59.20677720984613 600.8596554953244,-1
2,669,9,0.8980366587638855,0.12630236517422933 0.991048084938232 -0.043259749093799815 0.6366000141348857 -0.11442079701616104 -0.7626587069021438 -0.7607812659068697 0.06878644161787562 -0.6453528421682915,-153.64616023206653 8.273296322766772 672.048259501496,-1
2,679,9,0.8897256851196289,0.299821807887072 0.9539500474254109 -0.009283885629637223 0.5612041507774993 -0.18423660768414996 -0.8069118747045074 -0.771464052737024 0.23671962192875595 -0.5905988790443759,81.98773916697641 -88.66944163822151 745.3851865507332,-1
2,691,9,0.9242066740989684,0.9963764420310252 0.05317306707032988 -0.06638230716033737 0.039201928951596805 -0.9797440222325717 -0.19637937688570073 -0.07547976240071992 0.1930654703407016 -0.9782783497706851,-28.581263027459105 72.15987296989013 684.9450068589174,-1
2,695,9,0.8687929511070251,0.9580872387961857 -0.12786005045255355 0.2563603915470779 -0.010246390001660721 -0.9095955795176514 -0.4153683825399836 0.2862933012625941 0.3953323781582008 -0.872782021143852,5.369635592666971 55.153536125039466 634.1700746366702,-1
2,703,9,0.9105049967765808,0.8314033738782981 -0.5429606796520138 -0.11816145841858147 -0.3863467976670649 -0.4120015260268748 -0.8252217244376998 0.3993802471782836 0.7317434269628598 -0.5523105786244398,170.10127697366138 194.7083160361514 953.4757919469713,-1
2,708,9,0.8981612920761108,0.6968294638721669 -0.7139242283469039 -0.06885415353416362 -0.6432376243418482 -0.5795812135421308 -0.5003308660677318 0.3172917536127968 0.3929348713060588 -0.8630921909048925,154.17685613508834 192.56275116304815 1003.4761950296754,-1
2,711,9,0.9078186750411988,0.9883475555647121 -0.13005584471738751 0.07908594479492034 0.02351880456143081 -0.3828507022794767 -0.9235108042660425 0.15038608725962527 0.9146096528131322 -0.3753307977501741,9.328658422866644 256.18620807389055 946.652081458308,-1
2,740,9,0.8949717879295349,0.929870705128699 0.364074057767635 -0.05282567750691877 -0.004328172898943827 -0.13275586046389676 -0.991139318376507 -0.36786103172640217 0.9218600555252944 -0.12187001010949228,-144.0333666849511 210.81819699587135 926.7434302625376,-1
2,750,9,0.8522720336914062,0.9921208530636703 -0.12440749608358959 -0.014798237544611528 -0.08853417179665013 -0.6126155019250155 -0.785406867314924 0.08864487204850797 0.7805286809076096 -0.6188029290009305,46.10062881854555 108.99488608474215 820.5138665478346,-1
2,754,9,0.9046608209609984,0.9837934259071142 -0.15272160587522174 -0.09395001990865608 -0.17918334776537045 -0.8567088077838041 -0.4836769030553847 -0.006619896187837107 0.4926724365788563 -0.8701896616312539,102.31531621637772 49.372809229194345 932.3545790694848,-1
2,756,9,0.869583249092102,0.9911829949339228 -0.1167479315276013 -0.06265932522654326 -0.1171977101720513 -0.551867145937472 -0.8256557090974768 0.06181397321194505 0.8257194279650055 -0.5606839207582979,61.079225558296116 51.8385691793982 870.0700136129113,-1
2,757,9,0.8844727873802185,0.9984739277212052 0.01534594056952623 -0.05305014391145441 -0.03587379239764456 -0.5501073002508874 -0.8343230964258936 -0.0419867440985861 0.8349529689262245 -0.5487172796634741,72.55463322790192 20.779090274534298 881.7757415475406,-1
2,758,9,0.894385814666748,0.9994692162646902 0.014875546323007591 0.028982820098086212 0.03181973941253671 -0.6365195680566889 -0.7706038824614397 0.006984978379653915 0.7711170842372242 -0.6366550498303751,58.405541516257585 -13.155014902638795 935.7887803547884,-1
2,761,9,0.8688581585884094,0.9778328593613828 0.19798356378800885 0.06815722722457007 0.12550018909556282 -0.29360419775450297 -0.9476530365054041 -0.1676084773814267 0.935200023273489 -0.3119428069039991,18.308365683992328 121.12010460894201 899.174586480698,-1
2,762,9,0.8964685797691345,-0.935715710147988 0.3527504208309322 -0.001802882649261428 0.13291228847855302 0.3478234744795887 -0.9280911346265198 -0.3267574534018171 -0.8686690803778775 -0.37234875512322096,40.124464642295244 23.233184922015145 917.3332839037452,-1
2,764,9,0.8937903046607971,-0.8144992481141866 0.578593975225134 0.04266130160464507 0.3413395866114287 0.5373722931562073 -0.7711798137658807 -0.469124995532496 -0.6135633874191129 -0.6351863570523375,203.77695867117063 131.52038348604611 1032.574257105169,-1
2,768,9,0.9287181496620178,-0.7938276499758705 0.607688359350148 -0.023505744917202837 0.524526550046699 0.6646095458478669 -0.5321334887638627 -0.3077491842879442 -0.43475166414657646 -0.8463341125654147,184.29431380304501 -22.99868337916231 1047.0417245703675,-1
2,769,9,0.9427872896194458,-0.8725825055342242 0.4862078985427401 -0.046921747945575853 0.4455949556643251 0.7529636030321946 -0.48424265404369726 -0.20011223481367585 -0.44344976254749335 -0.8736746543047063,179.9574334921617 -21.38858463153444 1030.727144895248,-1
2,770,9,0.937092423439026,-0.703423154196251 0.7107464951274491 -0.0059401855732689746 0.6171838159754912 0.6066367004870697 -0.501074895519714 -0.3525336912105406 -0.3561338698947467 -0.865383535361786,150.16425883410363 10.863467113877434 892.656919579407,-1
2,773,9,0.9123436212539672,-0.9567586415824609 0.10755677227907942 0.2702673537336515 0.007673136914495664 0.9381361781088264 -0.34618150483995475 -0.29078174758257413 -0.32913834790293045 -0.898395193226541,99.62552723503894 139.29049387573178 1004.8256427974416,-1
2,775,9,0.8966166973114014,-0.8991749560007682 0.4187564283635478 0.12699390617356876 0.37407683509602857 0.8861655550018449 -0.2734540739736946 -0.22704827668483857 -0.19837757643563708 -0.9534649533265329,270.7471475381571 85.91830883219522 1030.9699835545762,-1
2,785,9,0.8974078297615051,-0.7798176794104204 0.6230907278593625 0.06035173348493672 0.26439207478625265 0.4152065863254636 -0.8704598333422261 -0.5674338883686517 -0.6628434472238866 -0.48852568694305853,374.3977367029784 82.73624435870688 1051.0149738527577,-1
2,788,9,0.8552168011665344,-0.9416229240465159 0.33618099703080917 0.018127496944158383 0.1010896499778729 0.3336842689191615 -0.9372490017830033 -0.3211341644506865 -0.8807026432975298 -0.3481891763270417,177.94515315150034 75.90723498249929 846.5144963648418,-1
2,791,9,0.891444742679596,-0.8940688248508668 0.44315366456272226 0.06523623237450502 0.1337984216858194 0.4032049713332415 -0.9052755014063639 -0.427479729091537 -0.8006500987802289 -0.419786255776718,191.74972092853693 -4.695674076811512 960.9759268069519,-1
2,794,9,0.8869298100471497,-0.6775806318449198 0.6893718165300258 0.256224483456855 0.19255077694226508 0.5025254860389645 -0.8428477526696222 -0.7097948194003459 -0.5217610894417052 -0.4732406152234141,-160.67196992481067 40.09015183799592 919.3755766112993,-1
2,801,9,0.9163491725921632,-0.777424001160077 0.6251870710498673 0.06894235717136926 0.08611789821694099 0.2143795985710789 -0.9729466045591606 -0.6230534728471973 -0.750454871333774 -0.22050364183943927,-80.61141129052722 87.82281353209034 1020.4240304784746,-1
2,803,9,0.895646333694458,-0.8978364642138581 0.42920037895282365 0.09837031175466682 -0.014550940252000488 0.19436010888514577 -0.9808223173500576 -0.44008857479573416 -0.882049421960531 -0.16825832387538142,-76.45227998372052 152.21800230305007 1012.1712296126501,-1
2,804,9,0.919781506061554,-0.9590506676413539 0.2708180315540589 0.0829422129066868 -0.019809553437703714 0.22798627456066645 -0.9734628088450771 -0.28254096780692206 -0.9352432049457152 -0.21328560456250845,11.293769362437216 93.44015645560603 1052.2312733410135,-1
2,808,9,0.8939334750175476,-0.8318329655285488 0.5305637493064091 -0.16296019569792436 0.33941724408741236 0.2539656413445892 -0.9057027036685589 -0.4391467316012791 -0.8087048663995767 -0.3913394781842956,158.4827592598502 -94.45484361974623 987.9145496346679,-1
